1439045_x_at	Tc2n
1439046_at	Nsrp1
1439047_s_at	Recql
1439048_at	Cadm2
1439049_at	Dph5
1439050_at	Gclm
1439051_a_at	Mark4
1439052_at	Ism1
1439054_at	Zfp36l2
1439055_at	Gm15698
1439056_at	Gm9866
1439057_x_at	Zdhhc6
1439058_at	Sfpq
1439059_at	Fam199x
1439060_s_at	Wipi1
1439061_at	Ccdc84
1439062_at	Kbtbd3
1439063_at	Asxl2
1439064_at	Nynrin
1439065_x_at	Gm13152
1439066_at	Angpt1
1439067_at	Lair1
1439068_at	Erap1
1439069_a_at	Pisd-ps3
1439070_x_at	Pisd-ps1 
1439071_at	5430416N02Rik
1439072_at	Slc1a3
1439074_a_at	Son
1439075_at	Polr3f
1439076_at	Dhx29
1439077_at	Zxda
1439078_at	Klhl4
1439079_a_at	Erbb2ip
1439080_at	Erbb2ip
1439082_at	Ddx50
1439083_at	Ahi1
1439084_at	Cxcl12
1439087_a_at	Pik3ip1
1439089_at	Zbtb41
1439091_at	Fancd2
1439092_at	Nxf1 
1439093_at	Hspa4l
1439094_at	Cltc
1439095_at	Srsf11
1439096_at	Ddo
1439098_at	E230013L22Rik
1439099_at	Nova2
1439100_s_at	Krtap11-1
1439101_at	Mylk3
1439102_at	Bptf
1439103_at	Cdc73
1439104_at	Peak1
1439105_at	Cdadc1
1439106_at	Zfp462
1439107_a_at	Kmt2e
1439108_at	Kmt2e
1439109_at	Ccdc68
1439110_at	A930012O16Rik
1439111_at	Tsc22d1
1439112_at	Eldr
1439113_at	Gm30625 
1439114_at	Ddx60
1439115_at	Mcph1
1439116_at	Med14
1439117_at	Clmn
1439118_at	Slc35e4
1439119_a_at	Fam120a
1439120_at	Fam120a
1439121_at	H2-T10 
1439122_at	Ddx6
1439124_at	Wdr91
1439126_at	Mcmbp
1439127_at	AI314180
1439128_at	Zbtb20
1439129_at	Dock5
1439130_at	Atg4d
1439131_at	Txlng
1439132_at	Phf8
1439135_at	Gm36457
1439137_at	Slc4a9
1439139_at	D2Ertd640e
1439140_at	Ttll8
1439141_at	Gpr18
1439142_at	Smarcal1
1439143_at	A930018M24Rik
1439144_at	Cwf19l1
1439145_at	Lck
1439146_s_at	Lck
1439147_at	Cdhr3
1439148_a_at	Pfkl
1439149_s_at	Gm9999
1439150_x_at	Grtp1
1439151_at	Msrb3
1439152_at	Mthfsd
1439153_at	Rnf144b
1439154_at	Nup98
1439155_at	Mettl1
1439156_at	Ap5b1
1439157_at	Btnl9
1439158_at	Tlk1
1439160_at	Pramef8
1439161_at	Ppp6r3
1439162_at	Sp3os
1439163_at	Zbtb16
1439165_at	Arih1 
1439166_at	Nol11
1439167_at	Pecr
1439168_at	Camk2d
1439171_at	C530008M17Rik
1439172_at	Atp13a5
1439173_at	Hook1
1439176_at	Zfp953
1439178_at	Adrbk2
1439179_a_at	Tespa1
1439180_at	Ino80d
1439181_at	Zfp658
1439182_at	D17Wsu92e
1439183_at	Acer1
1439184_s_at	Txndc17
1439185_x_at	Mavs
1439186_at	Bend7
1439187_at	Vps13d
1439188_at	Cpsf6
1439189_at	Fnip2
1439190_at	Fhad1
1439191_at	Fstl1
1439192_at	Nova2
1439193_at	Prrxl1
1439194_at	Ccdc187
1439196_at	Hook3
1439197_at	Pi4kb
1439200_x_at	Erdr1
1439201_at	Usp14
1439204_at	Scn3a
1439205_at	Nfatc2
1439206_at	Gna12
1439207_at	Pnma5
1439208_at	Chek1
1439209_at	Tcf12
1439210_at	Mrps9
1439211_at	Umodl1
1439212_at	Zfp646
1439213_at	Ston1
1439214_a_at	Api5
1439215_at	Atp2c1
1439217_at	Nlrp9c
1439219_at	A730082K24Rik
1439221_s_at	Cd40
1439222_at	Morc2b
1439223_at	Tmod2
1439225_at	Lars2
1439228_at	Zfp407
1439229_at	Plekha7
1439230_at	Ccdc185
1439232_at	Lhx1os
1439234_a_at	Tm2d2
1439235_x_at	Tm2d2
1439236_at	Phf20l1
1439237_a_at	Ssh1
1439238_at	Sun2
1439239_at	Lin7b
1439240_x_at	Lin7b
1439241_x_at	Srd5a3
1439242_at	Mocs3
1439243_x_at	Cops5
1439244_a_at	Tnrc6a
1439245_at	Tnrc6a
1439246_x_at	Tnrc6a
1439247_at	Dock10
1439249_at	Wac
1439250_at	Slitrk3
1439251_at	Gm42151
1439252_at	Incenp
1439253_x_at	LOC102641161 
1439254_at	Akap13
1439255_s_at	Gpr137b 
1439256_x_at	Gpr137b-ps
1439257_x_at	Rpn1
1439258_at	Atf4
1439259_x_at	Abhd4
1439260_a_at	Enpp3
1439261_x_at	Mitd1
1439262_x_at	Apmap
1439264_x_at	Lasp1
1439266_a_at	Polr3k
1439268_x_at	Eif3e
1439269_x_at	Mcm7
1439270_x_at	LOC102641332 
1439271_x_at	Ik
1439272_at	Lcorl
1439273_at	Ripk1
1439274_at	Prune2
1439276_at	Adar
1439277_at	Frs3os
1439278_at	Zbtb20
1439279_at	Cldn34c1
1439280_at	LOC102634887
1439281_at	Slc26a8
1439284_at	Epb41l5
1439285_at	Ibtk
1439288_at	Pnmal1
1439289_s_at	Pnmal1
1439295_x_at	Gm5595
1439297_at	Pif1
1439300_at	Chic1
1439301_at	Rad51b
1439308_at	Got1l1
1439310_at	A630012P03Rik
1439312_at	Gm15631
1439313_at	Adgrl3
1439314_at	Clock
1439315_at	Satb1
1439316_at	Rbm39
1439317_at	Krit1
1439318_at	Mast4
1439319_at	Elf1
1439320_at	Wscd1
1439322_at	Gm33298
1439323_a_at	Map4k1
1439324_at	Tet3
1439327_at	Ccbe1
1439329_a_at	Brsk2
1439332_at	Ddit4l
1439333_at	Kcnv1
1439337_at	Tom1l1
1439338_at	Gm6150
1439339_at	Gm34055
1439341_at	Greb1l
1439345_at	Gpnmb
1439346_at	Gpr135
1439347_at	Tns4
1439350_s_at	Pigu
1439352_at	Trim7
1439353_x_at	Tmem56
1439355_at	Plekha5
1439356_at	Flii
1439357_at	Il17re
1439358_a_at	Nrxn1
1439359_x_at	Nrxn1
1439362_at	Gm26760
1439363_at	Ncbp3
1439364_a_at	Mmp2
1439366_at	Grsf1
1439367_x_at	Arf4
1439368_a_at	Slc9a3r2
1439369_x_at	Slc9a3r2
1439370_x_at	Sf3b5
1439371_x_at	Timm44
1439372_at	Sumo3
1439373_x_at	Wnt5b
1439374_x_at	Rps10 
1439375_x_at	Aldoa
1439376_x_at	Dmtf1
1439377_x_at	Cdc20
1439378_at	BC048671
1439379_x_at	Prm1
1439380_x_at	Meg3
1439381_x_at	Marveld1
1439382_x_at	Ddr1
1439383_x_at	Ppp2r4
1439384_at	Slc13a3
1439385_x_at	Slc13a3
1439386_x_at	Mat2a
1439387_x_at	Ctu2
1439388_s_at	Bcar1
1439389_s_at	Myadm
1439390_at	Vps9d1
1439391_at	Zc2hc1c
1439392_x_at	Psmc1
1439393_x_at	Ppp2r4
1439394_x_at	Cdc20
1439395_at	Zfp874b
1439396_x_at	Gpd1
1439397_at	Fmn1
1439398_x_at	Nsmf
1439400_x_at	Kbtbd13
1439401_x_at	Ppp2r5e
1439402_at	4930444F02Rik
1439403_x_at	Rlim
1439404_x_at	Zfa-ps 
1439405_x_at	Cntd1
1439406_x_at	Fars2
1439407_x_at	Tagln2
1439408_a_at	Med1
1439409_x_at	Tyrp1
1439410_x_at	Slc25a39
1439411_a_at	Xpo7
1439413_x_at	Morf4l2
1439415_x_at	LOC102638850 
1439416_x_at	Tubb4b 
1439417_at	Qsox1
1439418_x_at	Tmem43
1439419_at	2310057M21Rik
1439420_x_at	Ggt5
1439421_x_at	Cbx3
1439422_a_at	Fam132a
1439423_x_at	Bpifb1
1439424_x_at	Herpud2
1439425_x_at	Mettl22
1439426_x_at	Lyz1
1439427_at	Cldn9
1439428_x_at	Gmds
1439429_x_at	Dtx2
1439430_x_at	Fam83e
1439431_x_at	Bicd1
1439432_x_at	Morf4l2
1439433_a_at	Slc35a2
1439434_x_at	Sh2d5
1439435_x_at	Pgk1
1439436_x_at	Incenp
1439437_x_at	Cpe
1439438_a_at	Sarnp
1439439_x_at	Eef1d
1439440_x_at	Twf2
1439441_x_at	Lats2
1439442_x_at	Yars2
1439443_x_at	Tkt
1439444_x_at	Tmed10
1439445_x_at	Acly
1439446_at	BC048507
1439447_x_at	Mir682 
1439448_x_at	Tmed9
1439449_at	Satb1
1439450_x_at	A230046K03Rik
1439451_x_at	Slc52a2
1439452_x_at	Dnpep
1439453_x_at	Rnaseh2c
1439454_x_at	Tm2d2
1439455_x_at	Capza1
1439456_x_at	Atp6ap2
1439457_x_at	Atg12
1439458_x_at	Ceacam11
1439459_x_at	Acly
1439460_a_at	Arfgap2
1439461_x_at	Nsmce4a
1439462_x_at	Gm4024 
1439463_x_at	Gm21596 
1439464_s_at	Tex10
1439465_x_at	Agbl5
1439466_s_at	Bud31 
1439471_at	Gm20269
1439472_at	Gcn1l1
1439475_at	Zfp429
1439476_at	Dsg2
1439478_at	Acot2
1439479_at	Lct
1439480_at	Gm10857
1439481_at	Ipo9
1439482_at	Uhrf1bp1
1439483_at	AI506816
1439484_at	Pde7a
1439485_at	Zfp608
1439486_at	Kcnt1
1439487_at	Lig4
1439488_at	Dot1l
1439489_at	Ffar4
1439490_at	Nr2c1
1439491_at	Lrrc38
1439492_at	Sptlc3
1439493_at	Zfp827
1439494_at	Slc5a9
1439495_at	Uvssa
1439497_at	Atxn7l1
1439498_at	Igdcc3
1439499_at	AA415398
1439500_at	Scrn1
1439501_at	Micu1
1439502_at	Tecpr2
1439503_at	Zfp28
1439504_s_at	Zfp28
1439505_at	Clic5
1439506_at	Myrf
1439508_at	Rab11b
1439509_at	2900008C10Rik
1439510_at	Sgol1
1439511_at	Cdk7
1439512_at	5830444B04Rik
1439513_at	Pnrc1
1439514_at	A930004D18Rik
1439515_at	Setd5
1439517_at	Mysm1
1439518_at	Mmrn2
1439519_at	Slc34a3
1439520_at	Dtl
1439523_at	Bend4
1439524_at	Dnajb4
1439526_at	Me2
1439527_at	Pgr
1439528_at	4833423E24Rik
1439529_at	Ssc5d
1439530_a_at	Ppp1r13l
1439531_at	E130311K13Rik
1439532_s_at	Kif13a
1439533_at	Fam229a
1439534_at	Zfp248
1439536_at	Mettl16
1439538_at	Ccdc127
1439539_at	Tram2
1439540_at	March2
1439541_at	Particl
1439542_at	Zfp651
1439543_at	1110064A23Rik
1439544_at	Tbc1d5
1439546_at	Golga7b
1439547_at	A930007A09Rik
1439548_at	Rap2b
1439549_at	Prrg3
1439550_at	Tnrc18
1439552_at	Trio
1439553_s_at	Nutf2 
1439554_at	Scmh1
1439555_at	Rlf
1439557_s_at	Ldb2
1439558_at	Zfp317
1439559_at	1700040D17Rik
1439560_x_at	Smim22
1439561_at	Borcs7
1439562_at	Mms22l
1439563_at	Zfp3
1439564_at	Tmem247
1439565_at	Amer1
1439566_at	Gprin3
1439567_at	Tbx3
1439568_at	Greb1
1439569_at	Gpr83
1439570_at	Gareml
1439571_at	Vps13a
1439572_at	R3hdm1
1439573_at	Rtn4rl2
1439574_at	1110020A21Rik
1439575_at	Tmem232
1439578_at	Lsm11
1439580_at	B930053N05Rik
1439583_x_at	Rltpr
1439584_at	Zfp526
1439585_at	Mdn1
1439587_at	Lemd3
1439588_at	Slco5a1
1439590_at	Xkr8
1439591_at	Ulk2
1439592_at	Ppp4r1l-ps
1439593_s_at	Ppp4r1l-ps
1439594_at	D130062J10Rik
1439595_at	Traj18 
1439597_at	LOC102643260
1439599_at	Gal3st2
1439601_at	Heatr6
1439602_at	Fign
1439603_at	Gm13446
1439604_at	Adamts16
1439605_at	Tmem178b
1439606_at	Katnal1
1439607_at	Slc7a14
1439609_at	Gm2102
1439610_at	Rab27b
1439611_at	Chrm1
1439612_at	Cacna1b
1439613_at	Adcy10
1439615_at	Gan
1439617_s_at	Pck1
1439618_at	Pde10a
1439619_at	Tcf12
1439620_at	Car13
1439621_at	Gm16835
1439622_at	Rassf4
1439624_at	Ugt2b35
1439627_at	Zic1
1439628_x_at	Rab38
1439629_at	Nrxn3
1439630_x_at	Sbsn
1439631_at	Zcchc11
1439632_at	Gnb4
1439633_at	Syt7
1439634_at	Tbc1d30
1439635_at	Rgs9
1439636_at	Nlrp9c
1439637_at	Kif7
1439640_at	Gm17388 
1439641_at	Papolg
1439644_at	9630023C09Rik
1439645_at	Adra2b
1439647_at	Fam205a1 
1439648_at	Anln
1439649_at	Azin2
1439653_at	Adam6a
1439658_at	Lmod3
1439659_at	Usp49
1439660_at	Hivep3
1439661_at	Slc16a14
1439662_at	Homer1
1439664_at	Dcaf7
1439665_at	Lpar4
1439666_at	Odf3b
1439667_at	Gm17455
1439668_at	Gm11681
1439669_at	6430571L13Rik
1439670_at	Ubtfl1
1439675_at	Ppara
1439679_at	Cct3
1439680_at	Tnfsf10
1439683_at	Gm29811
1439684_at	4930570G19Rik
1439687_at	Rab14
1439688_at	Fbln1
1439689_at	Mettl24
1439691_at	D5Ertd579e
1439693_a_at	Fbxw16
1439694_at	Fbxw16
1439695_a_at	Kif20b
1439697_at	Il1rap
1439698_at	Zfp276
1439700_at	Adam1b
1439703_at	Cd200r1
1439704_at	Hdac2
1439708_at	Myom3
1439712_at	Ints10
1439714_at	Gm33397
1439715_at	Osgepl1
1439716_at	Piwil4
1439717_at	Gabrg3
1439719_at	Themis
1439720_at	Ralgps1
1439721_at	Fbxw18
1439723_at	Ticrr
1439724_at	Ric8b
1439725_at	Ptprt
1439727_at	Clca4a
1439728_at	Prrt4
1439730_at	Gm15941
1439731_at	Plppr1
1439735_at	Gm31981
1439737_x_at	Med6
1439738_at	Mettl13
1439739_at	Prss50
1439740_s_at	Uck2
1439741_x_at	Uck2
1439743_at	Elfn2
1439745_at	Cacng7
1439746_at	Dusp27
1439747_at	Ptges
1439748_at	Dpp6
1439749_at	Zap70
1439750_at	Cntnap2
1439751_at	Zfp708
1439752_at	Mboat4
1439753_x_at	Six4
1439754_at	Sox12
1439755_at	Sipa1l1
1439756_at	Slc25a41
1439757_s_at	Epha4
1439758_at	Als2cr12
1439759_x_at	Sult6b1
1439760_x_at	Upk1b
1439761_x_at	D830026I12Rik
1439762_x_at	Adra2c
1439763_at	Dnajc11
1439764_s_at	Igf2bp2
1439765_x_at	Krt42
1439766_x_at	Vegfc
1439767_at	Dlgap2
1439768_x_at	Sema4f
1439770_at	Nyap1
1439771_s_at	D13Ertd608e
1439772_at	Cnot11
1439773_at	Ly6e
1439774_at	Prrx1
1439775_at	Brwd3
1439776_at	Ogfod1
1439777_at	Celf2
1439779_at	Rgs17
1439780_at	Rpl7l1
1439781_at	D930048N14Rik
1439782_s_at	D930048N14Rik
1439783_at	C330018D20Rik
1439784_at	Fam219b
1439785_at	9630013A20Rik
1439786_at	Gab2
1439787_at	P2rx7
1439788_at	Primpol
1439789_at	Ebf1
1439790_at	Serpinb9
1439791_at	Gm527
1439793_at	Gja3
1439794_at	Ntn4
1439795_at	Adgrg2
1439796_at	Clca4b
1439797_at	Ppard
1439798_at	Hoxc10
1439800_at	Clip1
1439801_at	Sun3
1439802_at	Stk35
1439803_at	Zfp865
1439804_at	2310015A10Rik
1439805_at	Nfat5
1439807_at	Tmem74
1439808_at	Ipcef1
1439809_at	Pramel7
1439810_s_at	Pramel7
1439811_at	Mtr
1439812_at	4930402H24Rik
1439814_at	Atp8b4
1439815_at	Heatr5b
1439816_at	Tcf24
1439817_at	Emc7
1439818_at	Prmt10
1439819_at	AU015263
1439821_at	Lrp2bp
1439824_at	Chm
1439825_at	Dtx3l
1439826_at	Hspa14
1439829_at	Adcy5
1439830_at	Map3k5
1439831_at	Gm4951
1439833_at	Sept3
1439834_at	Fcor
1439835_x_at	Abcd2
1439836_at	Asb15
1439837_at	Gigyf2
1439838_a_at	Tmie
1439839_at	LOC105242526
1439840_at	Polb
1439841_at	Zfyve27
1439842_at	Zfp287
1439843_at	Camk4
1439844_at	8430426J06Rik
1439845_at	Hp1bp3
1439846_at	Klf12
1439847_s_at	Klf12
1439848_at	Bves
1439849_at	Trabd2b
1439850_at	Zfp941
1439851_at	Ift22
1439852_at	Bnc2
1439853_at	B4galnt2
1439854_at	Hrk
1439855_at	Tmtc1
1439856_at	Acvr2b
1439858_at	Pgpep1
1439859_at	Tigar
1439860_at	Eef2k
1439861_at	Zfp583
1439862_at	Rorb
1439863_at	Ugcg
1439864_at	Ccdc40
1439865_at	Kbtbd7
1439866_at	Cul9
1439867_at	Ubox5
1439869_at	Zfp493
1439872_at	Kcna2
1439873_at	Dgkd
1439874_at	9330102E08Rik
1439875_at	Zfp128
1439876_at	Vti1a
1439878_at	Ivl
1439880_at	D630023F18Rik
1439882_at	Sec23ip
1439884_at	Nudt16
1439885_at	Hoxc5
1439887_at	Rnf152
1439888_at	Gm15867
1439889_at	Scn8a
1439890_at	Fbxl7
1439891_at	Zfp703
1439892_at	Brsk1
1439894_at	Nwd1
1439895_at	AU021025
1439897_at	Nebl
1439898_at	D4Ertd617e
1439899_at	Galnt13
1439900_at	Zfhx2
1439901_at	Aida
1439902_at	C5ar1
1439903_at	Ndufa13
1439904_at	Fstl5
1439905_at	Lhx4
1439908_at	Zkscan1
1439909_at	Zfp521
1439910_a_at	LOC105242493 
1439911_at	Gm32618
1439912_at	Ppp2ca
1439913_at	Pabpc1l
1439914_at	4932416H05Rik
1439918_at	Odf2
1439921_at	Gm3458
1439922_at	Prrc1
1439923_at	Tubgcp5
1439924_x_at	Tubgcp5
1439925_at	Tm4sf1
1439926_at	Heg1
1439931_at	Gsk3b
1439932_at	Ubxn2b
1439934_at	Slc30a10
1439935_at	Oosp2
1439936_at	BE949265
1439938_at	Stk38
1439940_at	Slc1a2
1439942_at	Prep
1439943_at	Vps54
1439944_at	Rbm46
1439945_at	Zfp449
1439947_at	Cyp11a1
1439953_at	Pmm2
1439954_at	Gm29695 
1439955_at	Rad9b
1439956_at	Ms4a6b
1439957_at	Gnal
1439958_at	Gm1995 
1439959_at	Fgf11
1439960_at	Rpusd2
1439962_at	2310010J17Rik
1439963_x_at	Saxo2
1439964_at	Tmem170
1439965_at	Slc43a2
1439966_x_at	Sfxn2
1439968_x_at	Dbndd2
1439969_at	Tmem8b
1439971_at	Dzank1
1439972_at	Etnk1
1439973_at	Crxos
1439974_at	Fkbp15
1439975_at	Tmem150c
1439976_at	Alg11
1439978_at	Srcap
1439979_at	Zfp398
1439980_at	D14Ertd725e
1439983_a_at	Asic3
1439984_at	Ptdss2
1439985_at	Abcc12
1439986_at	Dgki
1439988_at	Mrpl15
1439989_at	Tsc1
1439991_a_at	Pabpn1l
1439995_at	Slc9b2
1439997_at	Synj1
1439998_at	Jmjd1c
1440000_at	E330013P04Rik
1440001_at	Rian
1440002_at	Rnmt
1440005_at	Onecut2
1440007_at	LOC105244220
1440008_at	2310043L19Rik
1440009_at	Olfr78
1440010_at	Cab39
1440015_at	Tcf4
1440017_at	Plekhg3
1440018_at	Kcnc4
1440021_at	Gpr20
1440022_at	Poldip3
1440023_at	Pcdh12
1440025_at	Kptn
1440027_at	Mon2
1440029_at	St8sia3
1440031_at	Dact3
1440032_at	R3hdm1
1440034_at	Stam2
1440037_at	Gm39695 
1440038_at	Gm38654
1440042_at	Ank2
1440043_at	Ank2
1440046_at	Fam199x
1440049_at	Paupar
1440050_at	Hbs1l
1440054_at	Pik3ca
1440056_at	Slit1
1440057_at	Hsd17b7
1440058_at	Slc22a14
1440060_at	Gm5126
1440063_at	Farsa
1440064_at	Etl4
1440071_at	Magi1
1440074_at	Gm9918
1440075_at	Pias4
1440077_at	6330549D23Rik
1440079_at	3632454L22Rik
1440081_at	Cep192
1440085_at	Eda2r
1440086_at	Rnf182
1440087_at	Gm28523
1440090_at	Slc25a27
1440091_at	Meis2
1440093_at	Ednra
1440094_at	BC030870
1440096_at	Ecm2
1440098_at	D030018L15Rik
1440099_at	Slc38a6
1440101_at	Col12a1
1440102_at	Slc36a3
1440104_at	Ranbp2
1440105_at	Kdm4d
1440108_at	Foxp2
1440112_at	Lrrtm3
1440113_at	Mta1
1440114_x_at	Kank3
1440116_at	D630045J12Rik
1440117_at	Lrrc48
1440118_at	Slc25a39
1440120_at	Gnb2l1
1440121_at	St6galnac3
1440122_at	Gm8140
1440125_at	Zfp729a
1440126_at	BC037704
1440127_a_at	Gm37336
1440128_s_at	Sez6l
1440129_at	Aurka
1440132_s_at	Prkar1b
1440133_x_at	Prkar1b
1440134_at	Cyp4a31
1440138_at	Ahdc1
1440141_at	Kcnq2
1440142_s_at	Gfap
1440143_at	Pigz
1440145_at	H60b
1440146_at	Vps13a
1440147_at	Lgi2
1440148_at	Gpr6
1440150_at	Tgm3
1440151_s_at	Edf1
1440152_x_at	Edf1
1440155_at	Fstl4
1440156_s_at	Tox2
1440158_x_at	Chchd7
1440160_x_at	Vwa9
1440161_at	Mmp16
1440162_x_at	Edaradd
1440164_x_at	Cd8a
1440165_at	Ptprc
1440166_x_at	Htr1d
1440167_s_at	Lpp
1440168_x_at	Kctd7
1440169_x_at	Ifnar2
1440171_x_at	1700049G17Rik
1440172_s_at	1700113H08Rik
1440173_x_at	Selp
1440176_x_at	1700003F12Rik
1440177_at	Grik3
1440178_x_at	Zap70
1440179_x_at	Rnf217
1440180_x_at	Zbtb3
1440181_at	Ccdc177
1440182_at	Fzd10
1440183_x_at	Apopt1
1440184_at	2610005L07Rik
1440185_x_at	Sae1
1440186_s_at	Psapl1
1440187_at	Taf3
1440189_at	Ppp2r5a
1440190_at	Leng9
1440191_s_at	Leng9
1440192_at	Ttc39b
1440193_at	Ankrd12
1440194_at	2210011C24Rik
1440195_at	Serbp1
1440197_at	Gltscr1l
1440199_at	Slc25a48
1440200_at	Fam184b
1440201_at	Slc8a1
1440203_at	Pcgf3
1440204_at	3110039M20Rik
1440205_at	Zmynd19
1440206_at	A930024E05Rik
1440207_at	Lpcat4
1440208_at	Rac2
1440209_at	March1
1440210_at	Cacng2
1440211_at	Cyp2j11
1440213_a_at	Abhd11os
1440214_at	A630001G21Rik
1440215_at	Triqk
1440216_at	Ifitm5
1440217_at	Fam169b
1440218_at	Cdhr2
1440220_at	Ocln
1440221_at	AA408650
1440223_at	Rbm6
1440224_at	9330133O14Rik
1440225_at	Adgrf5
1440226_at	Zfp760
1440227_at	Slc5a3
1440228_at	Ranbp6
1440229_at	2310034G01Rik
1440230_at	Tsku
1440231_at	Map9
1440232_at	Tmem200c
1440234_at	Lyrm9
1440235_at	Itga10
1440237_at	Ercc4
1440238_at	Gltscr1
1440240_at	Npb
1440242_at	Fam78b
1440243_at	Cpne7
1440244_at	Erg
1440245_at	Ccdc88b
1440247_at	Phf14
1440248_at	Casc4
1440249_at	Aknad1
1440250_at	Col4a4
1440251_s_at	Gm38422 
1440252_at	H2afj
1440253_at	Psmd11
1440254_at	Snord104
1440255_at	Hinfp
1440256_at	Rgs9bp
1440257_at	Obox6
1440258_at	Kcnq2
1440260_at	Ccdc58
1440261_at	Ap4e1
1440262_at	AI414108 
1440263_at	Alkbh1 
1440265_at	Jund
1440266_at	5830428M24Rik
1440267_at	Pex1
1440269_at	Scyl2
1440270_at	Fgf12
1440273_at	Gm38457
1440274_at	Rapgef4
1440275_at	Runx3
1440276_at	Rfpl4b
1440277_at	AU041474
1440278_at	Dynll1
1440279_at	Tmx3
1440280_at	Cep95
1440282_at	Tulp4
1440283_at	1810059H22Rik 
1440284_at	Stap1
1440285_at	Ppp1r9a
1440286_at	Fbxl16
1440288_at	Ptchd2
1440289_at	Gabpb2
1440293_at	Peak1
1440296_at	Gm16432 
1440298_at	Treml2
1440299_at	Mb21d1
1440300_at	Vav1
1440302_at	LOC102641364 
1440307_at	Gtf3c2
1440308_at	Cmpk1
1440310_at	Runx1t1
1440312_at	Elovl7
1440313_at	Fuca2
1440315_at	Mbnl1
1440316_at	Zfp865
1440318_at	Wdr35
1440319_at	Rbm44
1440321_at	Mast2
1440323_at	Syt2
1440324_at	Mrpl19
1440325_at	Rab30
1440327_at	AI195470
1440328_at	Nasp
1440329_s_at	Gpatch2
1440330_at	Hist1h2be
1440331_at	Kdsr
1440332_at	Cdv3
1440333_at	Mamdc4
1440335_at	Gm11716
1440338_at	Pde12
1440339_at	Enpp1
1440340_at	B3galt6
1440342_at	G530011O06Rik
1440343_at	Rps6ka5
1440344_at	Snord89
1440345_at	AI450353
1440347_at	LOC102641521
1440348_at	Zfyve9
1440350_at	Panx2
1440352_at	1700028E10Rik
1440353_at	Ntf5
1440354_at	Elovl7
1440355_at	Kctd12b
1440356_at	Ciapin1
1440357_at	Lincppara
1440358_at	Arhgef15
1440359_at	Fam110b
1440361_at	Gm12371
1440362_at	Pitpnm3
1440363_at	Panx1
1440364_a_at	Aasdh
1440368_at	Kdm4b
1440369_at	Ptger3
1440370_at	Abca13
1440374_at	Pde1c
1440376_at	Fbxo41
1440377_at	Tigd5
1440379_at	Slc1a5
1440381_at	Riok2
1440382_at	BC051628
1440383_at	Dclre1b
1440384_at	Tmcc1
1440385_at	Nmd3
1440386_at	Glce
1440387_at	Gm40469
1440390_at	Fam171a2
1440391_at	Gcn1l1
1440392_at	Akap13
1440397_at	Cacna2d1
1440400_at	Rnf157
1440402_at	Syne3
1440403_at	Arhgef1
1440406_at	Gpatch3
1440409_at	Gcnt3
1440410_at	Gm38691
1440411_at	Rassf9
1440413_at	Vwc2l
1440414_at	Mtf1
1440415_at	Gm38440 
1440416_at	Usp46
1440417_at	D19Ertd409e
1440419_at	Lrcol1
1440422_at	Htr1f
1440423_at	Zbtb37
1440424_at	Tnnt2
1440426_at	Nfatc2
1440428_at	Sfxn5
1440429_at	Arpp21
1440431_at	LOC102643017
1440435_at	Ky
1440436_at	Gm5083
1440437_at	Herc1
1440441_at	Fbxl7
1440442_at	Map2k7 
1440445_at	Pax6os1
1440446_at	Nkd1
1440447_at	Abhd2
1440451_at	Ankrd66
1440452_at	Drp2
1440453_at	Zfp735
1440454_at	Gsap
1440455_at	Camk2n1
1440456_at	Dnah7a
1440460_at	4930504O13Rik
1440463_at	5430414B19Rik
1440466_at	BC003965
1440467_at	Cep162
1440468_at	D630023F18Rik
1440469_at	Gm9999
1440470_at	Lrrc14
1440472_at	Spag17
1440474_at	Crot
1440476_at	D6Ertd474e
1440478_at	Nus1
1440479_at	Cbx4
1440480_at	Nacad
1440482_at	Vps13a
1440484_at	Unc5d
1440485_at	Gm36839
1440486_at	Kansl2
1440487_at	Dcc
1440489_at	Zbtb46
1440491_at	Slc1a3
1440493_at	Galnt10
1440495_at	Rmst
1440496_at	Samm50
1440497_at	Cmtr1 
1440499_at	D9Ertd26e
1440500_at	Map3k10
1440501_at	E430024P14Rik
1440502_at	Cfap54
1440504_at	Ccdc39
1440505_at	Plcxd1
1440507_at	Gm10575
1440509_at	Sox30
1440510_at	C430002N11Rik
1440512_at	Atg4b
1440513_at	C80258
1440515_at	Dcdc2b
1440516_at	Slitrk4
1440517_x_at	Cmah
1440518_at	2610036A22Rik 
1440519_at	Sp8
1440520_a_at	1700051A21Rik
1440521_x_at	1700051A21Rik
1440522_at	Chic1
1440523_at	Sdr16c5
1440524_at	Kdm6a
1440525_at	Acvr2b
1440526_at	Rltpr
1440527_at	Creb5
1440530_at	AU019752
1440531_at	Rbm11
1440534_at	6330403A02Rik
1440535_at	Uros
1440537_at	Kcnv2
1440539_at	Slc10a7
1440540_at	Gle1
1440541_at	Eldr
1440542_at	Vrtn
1440543_at	Heatr5a
1440545_at	Grm1
1440556_at	Gm11985
1440558_at	Atp9b
1440559_at	Hmga2-ps1
1440562_at	Gm17597
1440564_at	Prokr2
1440568_at	Pot1a
1440569_at	Slc16a10
1440571_at	LOC105247629
1440573_at	Gm2590
1440575_at	Hspa4
1440576_at	Cpn1
1440581_at	Pirt
1440582_at	Itch
1440585_at	Stx6
